benchmark,solver,score
UFDTLIRA/20200306-Kanig/spark2014bench/O429-055__active_priority__active_prio.ads_3_14_ceiling__priority_protocol___01.smt2,solver0,2400
UFDTLIRA/20200306-Kanig/spark2014bench/O429-055__active_priority__active_prio.ads_3_14_ceiling__priority_protocol___01.smt2,solver1,0.0217901
UFDTLIRA/20200306-Kanig/spark2014bench/O429-055__active_priority__active_prio.ads_3_14_ceiling__priority_protocol___01.smt2,solver2,0.767108
UFDTLIRA/20200306-Kanig/spark2014bench/O429-055__active_priority__active_prio.ads_3_14_ceiling__priority_protocol___01.smt2,solver3,2400
UFDTLIRA/20200306-Kanig/spark2014bench/O429-055__active_priority__active_prio.ads_3_14_ceiling__priority_protocol___01.smt2,solver4,0.058317
UFDTLIRA/20200306-Kanig/spark2014bench/O429-055__active_priority__active_prio.ads_3_14_ceiling__priority_protocol___01.smt2,solver5,2400
UFDTLIRA/20200306-Kanig/spark2014bench/O429-055__active_priority__active_prio.ads_3_14_ceiling__priority_protocol___01.smt2,solver6,2400
UFDTLIRA/20200306-Kanig/spark2014bench/M823-017__fixed_points__ordinary_fixed.adb_10_22_assert2___00.smt2,solver0,2400
UFDTLIRA/20200306-Kanig/spark2014bench/M823-017__fixed_points__ordinary_fixed.adb_10_22_assert2___00.smt2,solver1,0.019765
UFDTLIRA/20200306-Kanig/spark2014bench/M823-017__fixed_points__ordinary_fixed.adb_10_22_assert2___00.smt2,solver2,0.775629
UFDTLIRA/20200306-Kanig/spark2014bench/M823-017__fixed_points__ordinary_fixed.adb_10_22_assert2___00.smt2,solver3,2400
UFDTLIRA/20200306-Kanig/spark2014bench/M823-017__fixed_points__ordinary_fixed.adb_10_22_assert2___00.smt2,solver4,0.06077
UFDTLIRA/20200306-Kanig/spark2014bench/M823-017__fixed_points__ordinary_fixed.adb_10_22_assert2___00.smt2,solver5,2400
UFDTLIRA/20200306-Kanig/spark2014bench/M823-017__fixed_points__ordinary_fixed.adb_10_22_assert2___00.smt2,solver6,2400
UFDTLIRA/20200306-Kanig/spark2014bench/TU__contract_cases_legal__contract_cases_legal.ads_18_11_disjoint_contract_cases___00.smt2,solver0,2400
UFDTLIRA/20200306-Kanig/spark2014bench/TU__contract_cases_legal__contract_cases_legal.ads_18_11_disjoint_contract_cases___00.smt2,solver1,0.0232931
UFDTLIRA/20200306-Kanig/spark2014bench/TU__contract_cases_legal__contract_cases_legal.ads_18_11_disjoint_contract_cases___00.smt2,solver2,3.79202
UFDTLIRA/20200306-Kanig/spark2014bench/TU__contract_cases_legal__contract_cases_legal.ads_18_11_disjoint_contract_cases___00.smt2,solver3,2400
UFDTLIRA/20200306-Kanig/spark2014bench/TU__contract_cases_legal__contract_cases_legal.ads_18_11_disjoint_contract_cases___00.smt2,solver4,0.071408
UFDTLIRA/20200306-Kanig/spark2014bench/TU__contract_cases_legal__contract_cases_legal.ads_18_11_disjoint_contract_cases___00.smt2,solver5,2400
UFDTLIRA/20200306-Kanig/spark2014bench/TU__contract_cases_legal__contract_cases_legal.ads_18_11_disjoint_contract_cases___00.smt2,solver6,2400
UFDTLIRA/20200306-Kanig/spark2014bench/Q327-014__no_pre__dispatch.ads_36_33_unreachable_branch___00.smt2,solver0,2400
UFDTLIRA/20200306-Kanig/spark2014bench/Q327-014__no_pre__dispatch.ads_36_33_unreachable_branch___00.smt2,solver1,0.0228839
UFDTLIRA/20200306-Kanig/spark2014bench/Q327-014__no_pre__dispatch.ads_36_33_unreachable_branch___00.smt2,solver2,0.773327
UFDTLIRA/20200306-Kanig/spark2014bench/Q327-014__no_pre__dispatch.ads_36_33_unreachable_branch___00.smt2,solver3,2400
UFDTLIRA/20200306-Kanig/spark2014bench/Q327-014__no_pre__dispatch.ads_36_33_unreachable_branch___00.smt2,solver4,0.0621161
UFDTLIRA/20200306-Kanig/spark2014bench/Q327-014__no_pre__dispatch.ads_36_33_unreachable_branch___00.smt2,solver5,2400
UFDTLIRA/20200306-Kanig/spark2014bench/Q327-014__no_pre__dispatch.ads_36_33_unreachable_branch___00.smt2,solver6,2400
AUFLIA/20170829-Rodin/smt7416520575268819194.smt2,solver0,2400
AUFLIA/20170829-Rodin/smt7416520575268819194.smt2,solver1,0.195935
AUFLIA/20170829-Rodin/smt7416520575268819194.smt2,solver2,2400
AUFLIA/20170829-Rodin/smt7416520575268819194.smt2,solver3,0.388802
AUFLIA/20170829-Rodin/smt7416520575268819194.smt2,solver4,2400
AUFLIA/20170829-Rodin/smt7416520575268819194.smt2,solver5,2400
AUFLIA/20170829-Rodin/smt7416520575268819194.smt2,solver6,0.018709
AUFDTLIRA/20200306-Kanig/spark2014bench/MB12-007__unbound_symbol__pupils.adb_35_26_index_check___00.smt2,solver0,2400
AUFDTLIRA/20200306-Kanig/spark2014bench/MB12-007__unbound_symbol__pupils.adb_35_26_index_check___00.smt2,solver1,0.5533
AUFDTLIRA/20200306-Kanig/spark2014bench/MB12-007__unbound_symbol__pupils.adb_35_26_index_check___00.smt2,solver2,2400
AUFDTLIRA/20200306-Kanig/spark2014bench/MB12-007__unbound_symbol__pupils.adb_35_26_index_check___00.smt2,solver3,2400
AUFDTLIRA/20200306-Kanig/spark2014bench/MB12-007__unbound_symbol__pupils.adb_35_26_index_check___00.smt2,solver4,2400
AUFDTLIRA/20200306-Kanig/spark2014bench/MB12-007__unbound_symbol__pupils.adb_35_26_index_check___00.smt2,solver5,2400
AUFDTLIRA/20200306-Kanig/spark2014bench/MB12-007__unbound_symbol__pupils.adb_35_26_index_check___00.smt2,solver6,2400
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_eeb0d3_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver0,2400
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_eeb0d3_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver1,0.050848
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_eeb0d3_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver2,0.79351
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_eeb0d3_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver3,2400
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_eeb0d3_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver4,0.154769
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_eeb0d3_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver5,2400
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_eeb0d3_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver6,2400
AUFDTLIRA/20200306-Kanig/spark2014bench/QA23-042__ok_pointers__spark04.adb_25_25_range_check___00.smt2,solver0,2400
AUFDTLIRA/20200306-Kanig/spark2014bench/QA23-042__ok_pointers__spark04.adb_25_25_range_check___00.smt2,solver1,0.0883761
AUFDTLIRA/20200306-Kanig/spark2014bench/QA23-042__ok_pointers__spark04.adb_25_25_range_check___00.smt2,solver2,2400
AUFDTLIRA/20200306-Kanig/spark2014bench/QA23-042__ok_pointers__spark04.adb_25_25_range_check___00.smt2,solver3,2400
AUFDTLIRA/20200306-Kanig/spark2014bench/QA23-042__ok_pointers__spark04.adb_25_25_range_check___00.smt2,solver4,0.339406
AUFDTLIRA/20200306-Kanig/spark2014bench/QA23-042__ok_pointers__spark04.adb_25_25_range_check___00.smt2,solver5,2400
AUFDTLIRA/20200306-Kanig/spark2014bench/QA23-042__ok_pointers__spark04.adb_25_25_range_check___00.smt2,solver6,2400
UFDTLIRA/20200306-Kanig/spark2014bench/adacore_u__p.ads_14_41_contract_case___00.smt2,solver0,2400
UFDTLIRA/20200306-Kanig/spark2014bench/adacore_u__p.ads_14_41_contract_case___00.smt2,solver1,0.0272121
UFDTLIRA/20200306-Kanig/spark2014bench/adacore_u__p.ads_14_41_contract_case___00.smt2,solver2,2400
UFDTLIRA/20200306-Kanig/spark2014bench/adacore_u__p.ads_14_41_contract_case___00.smt2,solver3,2400
UFDTLIRA/20200306-Kanig/spark2014bench/adacore_u__p.ads_14_41_contract_case___00.smt2,solver4,0.100891
UFDTLIRA/20200306-Kanig/spark2014bench/adacore_u__p.ads_14_41_contract_case___00.smt2,solver5,2400
