benchmark,solver,score
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_290_54_range_check2___00.smt2,solver0,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_290_54_range_check2___00.smt2,solver1,0.0909631
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_290_54_range_check2___00.smt2,solver2,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_290_54_range_check2___00.smt2,solver3,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_290_54_range_check2___00.smt2,solver4,145.992
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_290_54_range_check2___00.smt2,solver5,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_290_54_range_check2___00.smt2,solver6,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/riposte__records__records.adb_514_22_postcondition___00.smt2,solver0,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/riposte__records__records.adb_514_22_postcondition___00.smt2,solver1,0.0363889
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/riposte__records__records.adb_514_22_postcondition___00.smt2,solver2,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/riposte__records__records.adb_514_22_postcondition___00.smt2,solver3,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/riposte__records__records.adb_514_22_postcondition___00.smt2,solver4,135.335
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/riposte__records__records.adb_514_22_postcondition___00.smt2,solver5,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/riposte__records__records.adb_514_22_postcondition___00.smt2,solver6,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/ghc_sort__ghc_sort.adb_43_55_index_check___00.smt2,solver0,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/ghc_sort__ghc_sort.adb_43_55_index_check___00.smt2,solver1,0.077132
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/ghc_sort__ghc_sort.adb_43_55_index_check___00.smt2,solver2,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/ghc_sort__ghc_sort.adb_43_55_index_check___00.smt2,solver3,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/ghc_sort__ghc_sort.adb_43_55_index_check___00.smt2,solver4,4.58682
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/ghc_sort__ghc_sort.adb_43_55_index_check___00.smt2,solver5,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/ghc_sort__ghc_sort.adb_43_55_index_check___00.smt2,solver6,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/LB28-004__loop_variant__p.adb_49_62_index_check___00.smt2,solver0,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/LB28-004__loop_variant__p.adb_49_62_index_check___00.smt2,solver1,0.046652
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/LB28-004__loop_variant__p.adb_49_62_index_check___00.smt2,solver2,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/LB28-004__loop_variant__p.adb_49_62_index_check___00.smt2,solver3,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/LB28-004__loop_variant__p.adb_49_62_index_check___00.smt2,solver4,0.0881341
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/LB28-004__loop_variant__p.adb_49_62_index_check___00.smt2,solver5,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/LB28-004__loop_variant__p.adb_49_62_index_check___00.smt2,solver6,2400
/p/graves/smtFiles/AUFLIA/20170829-Rodin/smt8873714405967087274.smt2,solver0,2400
/p/graves/smtFiles/AUFLIA/20170829-Rodin/smt8873714405967087274.smt2,solver1,30.1059
/p/graves/smtFiles/AUFLIA/20170829-Rodin/smt8873714405967087274.smt2,solver2,2400
/p/graves/smtFiles/AUFLIA/20170829-Rodin/smt8873714405967087274.smt2,solver3,2400
/p/graves/smtFiles/AUFLIA/20170829-Rodin/smt8873714405967087274.smt2,solver4,199.75
/p/graves/smtFiles/AUFLIA/20170829-Rodin/smt8873714405967087274.smt2,solver5,2400
/p/graves/smtFiles/AUFLIA/20170829-Rodin/smt8873714405967087274.smt2,solver6,2400
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/NB04-040__private_base__base.ads_9_14_postcondition___00.smt2,solver0,2400
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/NB04-040__private_base__base.ads_9_14_postcondition___00.smt2,solver1,0.027067
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/NB04-040__private_base__base.ads_9_14_postcondition___00.smt2,solver2,0.772245
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/NB04-040__private_base__base.ads_9_14_postcondition___00.smt2,solver3,2400
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/NB04-040__private_base__base.ads_9_14_postcondition___00.smt2,solver4,0.173456
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/NB04-040__private_base__base.ads_9_14_postcondition___00.smt2,solver5,2400
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/NB04-040__private_base__base.ads_9_14_postcondition___00.smt2,solver6,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/Q328-034__mut_discr__input.adb_144_18_index_check___00.smt2,solver0,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/Q328-034__mut_discr__input.adb_144_18_index_check___00.smt2,solver1,0.0325121
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/Q328-034__mut_discr__input.adb_144_18_index_check___00.smt2,solver2,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/Q328-034__mut_discr__input.adb_144_18_index_check___00.smt2,solver3,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/Q328-034__mut_discr__input.adb_144_18_index_check___00.smt2,solver4,0.196032
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/Q328-034__mut_discr__input.adb_144_18_index_check___00.smt2,solver5,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/Q328-034__mut_discr__input.adb_144_18_index_check___00.smt2,solver6,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__sort.adb_52_40_precondition2___00.smt2,solver0,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__sort.adb_52_40_precondition2___00.smt2,solver1,0.101248
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__sort.adb_52_40_precondition2___00.smt2,solver2,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__sort.adb_52_40_precondition2___00.smt2,solver3,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__sort.adb_52_40_precondition2___00.smt2,solver4,318.356
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__sort.adb_52_40_precondition2___00.smt2,solver5,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__sort.adb_52_40_precondition2___00.smt2,solver6,2400
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_a7b6eb_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver0,2400
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_a7b6eb_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver1,0.179476
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_a7b6eb_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver2,1061.93
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_a7b6eb_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver3,2400
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_a7b6eb_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver4,1.1494
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_a7b6eb_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver5,2400
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_a7b6eb_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver6,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/S117-008__pointer__formal_vectors.adb_30_14_use_formal_vectors.ads_10_4_postcondition___00.smt2,solver0,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/S117-008__pointer__formal_vectors.adb_30_14_use_formal_vectors.ads_10_4_postcondition___00.smt2,solver1,1.48126
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/S117-008__pointer__formal_vectors.adb_30_14_use_formal_vectors.ads_10_4_postcondition___00.smt2,solver2,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/S117-008__pointer__formal_vectors.adb_30_14_use_formal_vectors.ads_10_4_postcondition___00.smt2,solver3,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/S117-008__pointer__formal_vectors.adb_30_14_use_formal_vectors.ads_10_4_postcondition___00.smt2,solver4,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/S117-008__pointer__formal_vectors.adb_30_14_use_formal_vectors.ads_10_4_postcondition___00.smt2,solver5,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/S117-008__pointer__formal_vectors.adb_30_14_use_formal_vectors.ads_10_4_postcondition___00.smt2,solver6,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/NA29-017__prove_all__sorting.adb_100_27_overflow_check___00.smt2,solver0,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/NA29-017__prove_all__sorting.adb_100_27_overflow_check___00.smt2,solver1,0.0540119
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/NA29-017__prove_all__sorting.adb_100_27_overflow_check___00.smt2,solver2,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/NA29-017__prove_all__sorting.adb_100_27_overflow_check___00.smt2,solver3,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/NA29-017__prove_all__sorting.adb_100_27_overflow_check___00.smt2,solver4,34.3509
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/NA29-017__prove_all__sorting.adb_100_27_overflow_check___00.smt2,solver5,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/NA29-017__prove_all__sorting.adb_100_27_overflow_check___00.smt2,solver6,2400
/p/graves/smtFiles/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1174.fof.smt2,solver0,2400
/p/graves/smtFiles/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1174.fof.smt2,solver1,0.0305
/p/graves/smtFiles/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1174.fof.smt2,solver2,2400
/p/graves/smtFiles/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1174.fof.smt2,solver3,0.451972
/p/graves/smtFiles/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1174.fof.smt2,solver4,0.130817
/p/graves/smtFiles/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1174.fof.smt2,solver5,0.0219701
/p/graves/smtFiles/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1174.fof.smt2,solver6,0.0245671
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/M611-052__discr__list.ads_13_83_range_check___00.smt2,solver0,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/M611-052__discr__list.ads_13_83_range_check___00.smt2,solver1,0.101356
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/M611-052__discr__list.ads_13_83_range_check___00.smt2,solver2,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/M611-052__discr__list.ads_13_83_range_check___00.smt2,solver3,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/M611-052__discr__list.ads_13_83_range_check___00.smt2,solver4,287.88
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/M611-052__discr__list.ads_13_83_range_check___00.smt2,solver5,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/M611-052__discr__list.ads_13_83_range_check___00.smt2,solver6,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_175_14_precondition3___00.smt2,solver0,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_175_14_precondition3___00.smt2,solver1,0.0370861
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_175_14_precondition3___00.smt2,solver2,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_175_14_precondition3___00.smt2,solver3,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_175_14_precondition3___00.smt2,solver4,0.0705469
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_175_14_precondition3___00.smt2,solver5,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_175_14_precondition3___00.smt2,solver6,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_2f8831_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver0,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_2f8831_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver1,0.045798
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_2f8831_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver2,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_2f8831_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver3,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_2f8831_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver4,0.0892339
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_2f8831_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver5,2400
/p/graves/smtFiles/AUFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_2f8831_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2,solver6,2400
/p/graves/smtFiles/UFLIA/simplify/javafe.ast.TypeDeclElemVec.378.smt2,solver0,2400
/p/graves/smtFiles/UFLIA/simplify/javafe.ast.TypeDeclElemVec.378.smt2,solver1,0.169329
/p/graves/smtFiles/UFLIA/simplify/javafe.ast.TypeDeclElemVec.378.smt2,solver2,2400
/p/graves/smtFiles/UFLIA/simplify/javafe.ast.TypeDeclElemVec.378.smt2,solver3,870.218
/p/graves/smtFiles/UFLIA/simplify/javafe.ast.TypeDeclElemVec.378.smt2,solver4,0.336597
/p/graves/smtFiles/UFLIA/simplify/javafe.ast.TypeDeclElemVec.378.smt2,solver5,0.0347611
/p/graves/smtFiles/UFLIA/simplify/javafe.ast.TypeDeclElemVec.378.smt2,solver6,19.0091
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/KA24-037__ref_conversions__p.adb_12_18_range_check___00.smt2,solver0,2400
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/KA24-037__ref_conversions__p.adb_12_18_range_check___00.smt2,solver1,0.022017
/p/graves/smtFiles/UFDTLIRA/20200306-Kanig/spark2014bench/KA24-037__ref_conversions__p.adb_12_18_range_check___00.smt2,solver2,0.764085
