benchmark,solver,score
/p/graves/smtFiles/AUFFPDTLIRA/20200306-Kanig/spark2014bench/S720-001__static_predicate__predicates.ads_21_19_assert___00.smt2,solver0,0.421721
/p/graves/smtFiles/AUFFPDTLIRA/20200306-Kanig/spark2014bench/S720-001__static_predicate__predicates.ads_21_19_assert___00.smt2,solver1,2400
/p/graves/smtFiles/AUFFPDTLIRA/20200306-Kanig/spark2014bench/S720-001__static_predicate__predicates.ads_21_19_assert___00.smt2,solver2,0.212378
/p/graves/smtFiles/AUFFPDTLIRA/20200306-Kanig/spark2014bench/S720-001__static_predicate__predicates.ads_21_19_assert___00.smt2,solver3,2400
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__div_lemmas.adb_42_14_postcondition___00.smt2,solver0,0.412715
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__div_lemmas.adb_42_14_postcondition___00.smt2,solver1,2400
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__div_lemmas.adb_42_14_postcondition___00.smt2,solver2,0.423941
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__div_lemmas.adb_42_14_postcondition___00.smt2,solver3,2400
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/P201-069__simulink__abs_controller_oem_with_property.adb_33_22_assert___00.smt2,solver0,0.023982
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/P201-069__simulink__abs_controller_oem_with_property.adb_33_22_assert___00.smt2,solver1,2400
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/P201-069__simulink__abs_controller_oem_with_property.adb_33_22_assert___00.smt2,solver2,0.038221
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/P201-069__simulink__abs_controller_oem_with_property.adb_33_22_assert___00.smt2,solver3,2400
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/PB16-052__float_invariant__attempt_1.adb_30_32_range_check___00.smt2,solver0,0.137057
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/PB16-052__float_invariant__attempt_1.adb_30_32_range_check___00.smt2,solver1,2400
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/PB16-052__float_invariant__attempt_1.adb_30_32_range_check___00.smt2,solver2,0.131081
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/PB16-052__float_invariant__attempt_1.adb_30_32_range_check___00.smt2,solver3,2400
/p/graves/smtFiles/ABVFPLRA/20190429-UltimateAutomizerSvcomp2019/double_req_bl_0833_true-unreach-call.c_15.smt2,solver0,0.150504
/p/graves/smtFiles/ABVFPLRA/20190429-UltimateAutomizerSvcomp2019/double_req_bl_0833_true-unreach-call.c_15.smt2,solver1,4.26948
/p/graves/smtFiles/ABVFPLRA/20190429-UltimateAutomizerSvcomp2019/double_req_bl_0833_true-unreach-call.c_15.smt2,solver2,0.0743621
/p/graves/smtFiles/ABVFPLRA/20190429-UltimateAutomizerSvcomp2019/double_req_bl_0833_true-unreach-call.c_15.smt2,solver3,2400
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__div_lemmas.adb_56_4_precondition___00.smt2,solver0,0.022284
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__div_lemmas.adb_56_4_precondition___00.smt2,solver1,2400
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__div_lemmas.adb_56_4_precondition___00.smt2,solver2,0.0230181
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__div_lemmas.adb_56_4_precondition___00.smt2,solver3,2400
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/K831-006__cmp__max.ads_4_19_postcondition___00.smt2,solver0,0.060645
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/K831-006__cmp__max.ads_4_19_postcondition___00.smt2,solver1,2400
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/K831-006__cmp__max.ads_4_19_postcondition___00.smt2,solver2,0.0449711
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/K831-006__cmp__max.ads_4_19_postcondition___00.smt2,solver3,2400
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/O205-003__dynamic_float__test_dynamic_property.adb_52_19_assert___00.smt2,solver0,0.062874
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/O205-003__dynamic_float__test_dynamic_property.adb_52_19_assert___00.smt2,solver1,2400
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/O205-003__dynamic_float__test_dynamic_property.adb_52_19_assert___00.smt2,solver2,0.0619869
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/O205-003__dynamic_float__test_dynamic_property.adb_52_19_assert___00.smt2,solver3,2400
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/N313-022__float_range__fr.adb_22_20_range_check___00.smt2,solver0,0.286629
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/N313-022__float_range__fr.adb_22_20_range_check___00.smt2,solver1,2400
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/N313-022__float_range__fr.adb_22_20_range_check___00.smt2,solver2,0.247251
/p/graves/smtFiles/UFFPDTLIRA/20200306-Kanig/spark2014bench/N313-022__float_range__fr.adb_22_20_range_check___00.smt2,solver3,2400
/p/graves/smtFiles/UFBVLIA/20210106-Schett/uso/ebso-202.smt2,solver0,2400
/p/graves/smtFiles/UFBVLIA/20210106-Schett/uso/ebso-202.smt2,solver1,2400
/p/graves/smtFiles/UFBVLIA/20210106-Schett/uso/ebso-202.smt2,solver2,2400
/p/graves/smtFiles/UFBVLIA/20210106-Schett/uso/ebso-202.smt2,solver3,2400
/p/graves/smtFiles/AUFFPDTLIRA/20200306-Kanig/spark2014bench/S529-004__update_attr__relaxed_initialization.adb_26_58_initialization___00.smt2,solver0,0.10826
/p/graves/smtFiles/AUFFPDTLIRA/20200306-Kanig/spark2014bench/S529-004__update_attr__relaxed_initialization.adb_26_58_initialization___00.smt2,solver1,2400
/p/graves/smtFiles/AUFFPDTLIRA/20200306-Kanig/spark2014bench/S529-004__update_attr__relaxed_initialization.adb_26_58_initialization___00.smt2,solver2,0.106939
/p/graves/smtFiles/AUFFPDTLIRA/20200306-Kanig/spark2014bench/S529-004__update_attr__relaxed_initialization.adb_26_58_initialization___00.smt2,solver3,2400
