benchmark,solver,score
UFNIA/2019-Zohar-ic/combined/int_check_ne_bvadd_rtl.smt2,solver0,2400
UFNIA/2019-Zohar-ic/combined/int_check_ne_bvadd_rtl.smt2,solver1,0.0291021
UFNIA/2019-Zohar-ic/combined/int_check_ne_bvadd_rtl.smt2,solver2,0.776087
UFNIA/2019-Zohar-ic/combined/int_check_ne_bvadd_rtl.smt2,solver3,2400
UFNIA/2019-Zohar-ic/combined/int_check_ne_bvadd_rtl.smt2,solver4,0.114912
UFNIA/2019-Zohar-ic/combined/int_check_ne_bvadd_rtl.smt2,solver5,0.0179611
UFNIA/2019-Zohar-ic/combined/int_check_bvugt_bvshl1_ltr_no_inv.smt2,solver0,2400
UFNIA/2019-Zohar-ic/combined/int_check_bvugt_bvshl1_ltr_no_inv.smt2,solver1,11.2494
UFNIA/2019-Zohar-ic/combined/int_check_bvugt_bvshl1_ltr_no_inv.smt2,solver2,2400
UFNIA/2019-Zohar-ic/combined/int_check_bvugt_bvshl1_ltr_no_inv.smt2,solver3,2400
UFNIA/2019-Zohar-ic/combined/int_check_bvugt_bvshl1_ltr_no_inv.smt2,solver4,1136.15
UFNIA/2019-Zohar-ic/combined/int_check_bvugt_bvshl1_ltr_no_inv.smt2,solver5,0.029701
UFDTNIRA/20200306-Kanig/spark2014bench/R206-018__itp_mix__math_euclid.ads_9_28_range_check___00.smt2,solver0,2400
UFDTNIRA/20200306-Kanig/spark2014bench/R206-018__itp_mix__math_euclid.ads_9_28_range_check___00.smt2,solver1,0.124494
UFDTNIRA/20200306-Kanig/spark2014bench/R206-018__itp_mix__math_euclid.ads_9_28_range_check___00.smt2,solver2,176.98
UFDTNIRA/20200306-Kanig/spark2014bench/R206-018__itp_mix__math_euclid.ads_9_28_range_check___00.smt2,solver3,2400
UFDTNIRA/20200306-Kanig/spark2014bench/R206-018__itp_mix__math_euclid.ads_9_28_range_check___00.smt2,solver4,142.892
UFDTNIRA/20200306-Kanig/spark2014bench/R206-018__itp_mix__math_euclid.ads_9_28_range_check___00.smt2,solver5,2400
UFNIA/2019-Zohar-ic/combined/int_check_bvugt_bvurem1_ltr_inv_g.smt2,solver0,2400
UFNIA/2019-Zohar-ic/combined/int_check_bvugt_bvurem1_ltr_inv_g.smt2,solver1,0.0299191
UFNIA/2019-Zohar-ic/combined/int_check_bvugt_bvurem1_ltr_inv_g.smt2,solver2,0.769672
UFNIA/2019-Zohar-ic/combined/int_check_bvugt_bvurem1_ltr_inv_g.smt2,solver3,2400
UFNIA/2019-Zohar-ic/combined/int_check_bvugt_bvurem1_ltr_inv_g.smt2,solver4,0.116128
UFNIA/2019-Zohar-ic/combined/int_check_bvugt_bvurem1_ltr_inv_g.smt2,solver5,0.0180551
UFDTNIRA/20200306-Kanig/spark2014bench/NA03-016__flow_constants__raster_graphics.adb_16_24_overflow_check___00.smt2,solver0,2400
UFDTNIRA/20200306-Kanig/spark2014bench/NA03-016__flow_constants__raster_graphics.adb_16_24_overflow_check___00.smt2,solver1,0.058751
UFDTNIRA/20200306-Kanig/spark2014bench/NA03-016__flow_constants__raster_graphics.adb_16_24_overflow_check___00.smt2,solver2,0.771737
UFDTNIRA/20200306-Kanig/spark2014bench/NA03-016__flow_constants__raster_graphics.adb_16_24_overflow_check___00.smt2,solver3,2400
UFDTNIRA/20200306-Kanig/spark2014bench/NA03-016__flow_constants__raster_graphics.adb_16_24_overflow_check___00.smt2,solver4,139.581
UFDTNIRA/20200306-Kanig/spark2014bench/NA03-016__flow_constants__raster_graphics.adb_16_24_overflow_check___00.smt2,solver5,2400
UFDTNIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__mul_lemmas.adb_27_16_overflow_check___00.smt2,solver0,2400
UFDTNIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__mul_lemmas.adb_27_16_overflow_check___00.smt2,solver1,0.034745
UFDTNIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__mul_lemmas.adb_27_16_overflow_check___00.smt2,solver2,0.765878
UFDTNIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__mul_lemmas.adb_27_16_overflow_check___00.smt2,solver3,2400
UFDTNIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__mul_lemmas.adb_27_16_overflow_check___00.smt2,solver4,64.8691
UFDTNIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__mul_lemmas.adb_27_16_overflow_check___00.smt2,solver5,2400
UFNIA/spec_sharp/test14-DafnyAst.ssc.103.Microsoft.Dafny.LiteralExpr..ctor_Microsoft.Dafny.Token_notnull_System.Boolean.smt2,solver0,2400
UFNIA/spec_sharp/test14-DafnyAst.ssc.103.Microsoft.Dafny.LiteralExpr..ctor_Microsoft.Dafny.Token_notnull_System.Boolean.smt2,solver1,23.4408
UFNIA/spec_sharp/test14-DafnyAst.ssc.103.Microsoft.Dafny.LiteralExpr..ctor_Microsoft.Dafny.Token_notnull_System.Boolean.smt2,solver2,429.217
