benchmark,solver,score
AUFLIRA/nasa/fol_simplify_array_only/cl5_nebula_init_0179.fof.smt2,solver0,2400
AUFLIRA/nasa/fol_simplify_array_only/cl5_nebula_init_0179.fof.smt2,solver1,0.0315729
AUFLIRA/nasa/fol_simplify_array_only/cl5_nebula_init_0179.fof.smt2,solver2,2400
AUFLIRA/nasa/fol_simplify_array_only/cl5_nebula_init_0179.fof.smt2,solver3,0.505872
AUFLIRA/nasa/fol_simplify_array_only/cl5_nebula_init_0179.fof.smt2,solver4,0.128968
AUFLIRA/nasa/fol_simplify_array_only/cl5_nebula_init_0179.fof.smt2,solver5,0.017286
AUFLIRA/nasa/fol_simplify_array_only/cl5_nebula_init_0179.fof.smt2,solver6,0.0398369
UFDTLIRA/20200306-Kanig/spark2014bench/M123-033__expr_fun__main.adb_8_25_assert___00.smt2,solver0,2400
UFDTLIRA/20200306-Kanig/spark2014bench/M123-033__expr_fun__main.adb_8_25_assert___00.smt2,solver1,0.0252869
UFDTLIRA/20200306-Kanig/spark2014bench/M123-033__expr_fun__main.adb_8_25_assert___00.smt2,solver2,0.777778
UFDTLIRA/20200306-Kanig/spark2014bench/M123-033__expr_fun__main.adb_8_25_assert___00.smt2,solver3,2400
UFDTLIRA/20200306-Kanig/spark2014bench/M123-033__expr_fun__main.adb_8_25_assert___00.smt2,solver4,0.0608729
UFDTLIRA/20200306-Kanig/spark2014bench/M123-033__expr_fun__main.adb_8_25_assert___00.smt2,solver5,2400
UFDTLIRA/20200306-Kanig/spark2014bench/M123-033__expr_fun__main.adb_8_25_assert___00.smt2,solver6,2400
UFLIA/simplify2/front_end_suite/javafe.tc.FlowInsensitiveChecks.014.smt2,solver0,2400
UFLIA/simplify2/front_end_suite/javafe.tc.FlowInsensitiveChecks.014.smt2,solver1,4.23567
UFLIA/simplify2/front_end_suite/javafe.tc.FlowInsensitiveChecks.014.smt2,solver2,2400
UFLIA/simplify2/front_end_suite/javafe.tc.FlowInsensitiveChecks.014.smt2,solver3,2400
UFLIA/simplify2/front_end_suite/javafe.tc.FlowInsensitiveChecks.014.smt2,solver4,7.16975
UFLIA/simplify2/front_end_suite/javafe.tc.FlowInsensitiveChecks.014.smt2,solver5,2.23678
UFLIA/simplify2/front_end_suite/javafe.tc.FlowInsensitiveChecks.014.smt2,solver6,9.44816
AUFDTLIRA/20200306-Kanig/spark2014bench/M611-052__discr__stack.adb_4_47_range_check___00.smt2,solver0,2400
AUFDTLIRA/20200306-Kanig/spark2014bench/M611-052__discr__stack.adb_4_47_range_check___00.smt2,solver1,0.031706
AUFDTLIRA/20200306-Kanig/spark2014bench/M611-052__discr__stack.adb_4_47_range_check___00.smt2,solver2,2400
AUFDTLIRA/20200306-Kanig/spark2014bench/M611-052__discr__stack.adb_4_47_range_check___00.smt2,solver3,2400
AUFDTLIRA/20200306-Kanig/spark2014bench/M611-052__discr__stack.adb_4_47_range_check___00.smt2,solver4,0.13254
AUFDTLIRA/20200306-Kanig/spark2014bench/M611-052__discr__stack.adb_4_47_range_check___00.smt2,solver5,2400
AUFDTLIRA/20200306-Kanig/spark2014bench/M611-052__discr__stack.adb_4_47_range_check___00.smt2,solver6,2400
UFDTLIRA/20200306-Kanig/spark2014bench/O813-018__fixed_points__integer_fixed.adb_32_14_range_check___00.smt2,solver0,2400
UFDTLIRA/20200306-Kanig/spark2014bench/O813-018__fixed_points__integer_fixed.adb_32_14_range_check___00.smt2,solver1,0.0223931
UFDTLIRA/20200306-Kanig/spark2014bench/O813-018__fixed_points__integer_fixed.adb_32_14_range_check___00.smt2,solver2,0.763807
UFDTLIRA/20200306-Kanig/spark2014bench/O813-018__fixed_points__integer_fixed.adb_32_14_range_check___00.smt2,solver3,2400
UFDTLIRA/20200306-Kanig/spark2014bench/O813-018__fixed_points__integer_fixed.adb_32_14_range_check___00.smt2,solver4,22.7817
UFDTLIRA/20200306-Kanig/spark2014bench/O813-018__fixed_points__integer_fixed.adb_32_14_range_check___00.smt2,solver5,2400
UFDTLIRA/20200306-Kanig/spark2014bench/O813-018__fixed_points__integer_fixed.adb_32_14_range_check___00.smt2,solver6,2400
UFDTLIRA/20200306-Kanig/spark2014bench/SB18-020__route_shift__test_route.adb_13_14_postcondition___00.smt2,solver0,2400
UFDTLIRA/20200306-Kanig/spark2014bench/SB18-020__route_shift__test_route.adb_13_14_postcondition___00.smt2,solver1,0.023225
