benchmark,solver,score
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvadd_ltr_inv_r.smt2,solver0,0.0258569
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvadd_ltr_inv_r.smt2,solver1,0.127973
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvadd_ltr_inv_r.smt2,solver2,0.0994099
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvadd_ltr_inv_r.smt2,solver3,2400
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvadd_ltr_inv_r.smt2,solver4,0.0371559
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_ne_bvadd_ltr_inv_g.smt2,solver0,0.01812
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_ne_bvadd_ltr_inv_g.smt2,solver1,2400
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_ne_bvadd_ltr_inv_g.smt2,solver2,0.0246619
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_ne_bvadd_ltr_inv_g.smt2,solver3,2400
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_ne_bvadd_ltr_inv_g.smt2,solver4,0.034585
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvult_bvashr1_ltr_inv_g.smt2,solver0,0.0153991
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvult_bvashr1_ltr_inv_g.smt2,solver1,0.162746
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvult_bvashr1_ltr_inv_g.smt2,solver2,0.11336
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvult_bvashr1_ltr_inv_g.smt2,solver3,2400
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvult_bvashr1_ltr_inv_g.smt2,solver4,0.0467501
/p/graves/smtFiles/QF_UFNIA/20190906-CLEARSY/0009/00247.smt2,solver0,0.0192109
/p/graves/smtFiles/QF_UFNIA/20190906-CLEARSY/0009/00247.smt2,solver1,0.022691
/p/graves/smtFiles/QF_UFNIA/20190906-CLEARSY/0009/00247.smt2,solver2,2400
/p/graves/smtFiles/QF_UFNIA/20190906-CLEARSY/0009/00247.smt2,solver3,2400
/p/graves/smtFiles/QF_UFNIA/20190906-CLEARSY/0009/00247.smt2,solver4,0.0300341
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvsgt_bvashr0_ltr_inv_g.smt2,solver0,0.14883
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvsgt_bvashr0_ltr_inv_g.smt2,solver1,3.95688
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvsgt_bvashr0_ltr_inv_g.smt2,solver2,4.25609
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvsgt_bvashr0_ltr_inv_g.smt2,solver3,2400
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvsgt_bvashr0_ltr_inv_g.smt2,solver4,0.079036
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AndOrXor:523_values_0.smt2,solver0,0.024784
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AndOrXor:523_values_0.smt2,solver1,0.069992
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AndOrXor:523_values_0.smt2,solver2,0.151813
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AndOrXor:523_values_0.smt2,solver3,2400
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AndOrXor:523_values_0.smt2,solver4,0.0450489
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AndOrXor:1829_values_0.smt2,solver0,0.023712
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AndOrXor:1829_values_0.smt2,solver1,2400
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AndOrXor:1829_values_0.smt2,solver2,0.0753071
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AndOrXor:1829_values_0.smt2,solver3,2400
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AndOrXor:1829_values_0.smt2,solver4,0.0336621
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvneg_rtl.smt2,solver0,0.0148579
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvneg_rtl.smt2,solver1,0.0464851
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvneg_rtl.smt2,solver2,0.1475
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvneg_rtl.smt2,solver3,2400
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvneg_rtl.smt2,solver4,0.0371069
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvurem0_rtl.smt2,solver0,0.0191851
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvurem0_rtl.smt2,solver1,0.0764961
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvurem0_rtl.smt2,solver2,0.384306
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvurem0_rtl.smt2,solver3,2400
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvurem0_rtl.smt2,solver4,0.0472519
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvlshr1_ltr_inv_g.smt2,solver0,0.0643279
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvlshr1_ltr_inv_g.smt2,solver1,0.130913
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvlshr1_ltr_inv_g.smt2,solver2,0.212646
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvlshr1_ltr_inv_g.smt2,solver3,2400
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvslt_bvlshr1_ltr_inv_g.smt2,solver4,0.049313
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvugt_bvshl0_ltr_inv_g.smt2,solver0,0.0195649
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvugt_bvshl0_ltr_inv_g.smt2,solver1,0.0206201
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvugt_bvshl0_ltr_inv_g.smt2,solver2,0.018034
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvugt_bvshl0_ltr_inv_g.smt2,solver3,2400
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_bvugt_bvshl0_ltr_inv_g.smt2,solver4,0.029583
/p/graves/smtFiles/QF_UFNRA/cas/20revert.u.smt2,solver0,203.985
/p/graves/smtFiles/QF_UFNRA/cas/20revert.u.smt2,solver1,2400
/p/graves/smtFiles/QF_UFNRA/cas/20revert.u.smt2,solver2,2400
/p/graves/smtFiles/QF_UFNRA/cas/20revert.u.smt2,solver3,2400
/p/graves/smtFiles/QF_UFNRA/cas/20revert.u.smt2,solver4,2400
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AndOrXor:732-1_values_0.smt2,solver0,0.0176489
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AndOrXor:732-1_values_0.smt2,solver1,0.0470731
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AndOrXor:732-1_values_0.smt2,solver2,0.0203309
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AndOrXor:732-1_values_0.smt2,solver3,2400
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AndOrXor:732-1_values_0.smt2,solver4,0.0307101
/p/graves/smtFiles/QF_UFNIA/20190906-CLEARSY/0009/00035.smt2,solver0,0.0164929
/p/graves/smtFiles/QF_UFNIA/20190906-CLEARSY/0009/00035.smt2,solver1,0.0310541
/p/graves/smtFiles/QF_UFNIA/20190906-CLEARSY/0009/00035.smt2,solver2,2400
/p/graves/smtFiles/QF_UFNIA/20190906-CLEARSY/0009/00035.smt2,solver3,2400
/p/graves/smtFiles/QF_UFNIA/20190906-CLEARSY/0009/00035.smt2,solver4,0.030422
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AddSub:1564_values_0.smt2,solver0,0.012783
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AddSub:1564_values_0.smt2,solver1,0.0656191
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AddSub:1564_values_0.smt2,solver2,0.223458
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AddSub:1564_values_0.smt2,solver3,2400
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-alive/qf_AddSub:1564_values_0.smt2,solver4,0.0348379
/p/graves/smtFiles/QF_UFNIA/201903-Zohar-ic/int_check_eq_bvand_rtl.smt2,solver0,0.0122589
