benchmark,solver,score
QF_UFLIA/mathsat/Wisa/xs-10-08-2-2-4-5.smt2,solver0,0.014233
QF_UFLIA/mathsat/Wisa/xs-10-08-2-2-4-5.smt2,solver1,0.040271
QF_UFLIA/mathsat/Wisa/xs-10-08-2-2-4-5.smt2,solver2,0.039358
QF_UFLIA/mathsat/Wisa/xs-10-08-2-2-4-5.smt2,solver3,2400
QF_UFLIA/mathsat/Wisa/xs-10-08-2-2-4-5.smt2,solver4,0.488392
QF_UFLIA/mathsat/Wisa/xs-10-08-2-2-4-5.smt2,solver5,0.236091
QF_UFLIA/mathsat/Wisa/xs-10-08-2-2-4-5.smt2,solver6,0.040674
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_sf_ni_00030_007.cvc.smt2,solver0,0.0104389
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_sf_ni_00030_007.cvc.smt2,solver1,0.0390129
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_sf_ni_00030_007.cvc.smt2,solver2,0.0441691
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_sf_ni_00030_007.cvc.smt2,solver3,2400
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_sf_ni_00030_007.cvc.smt2,solver4,0.367187
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_sf_ni_00030_007.cvc.smt2,solver5,2400
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_sf_ni_00030_007.cvc.smt2,solver6,0.020364
QF_AUFLIA/swap/swap_t1_pp_sf_ai_00007_008.cvc.smt2,solver0,0.0186139
QF_AUFLIA/swap/swap_t1_pp_sf_ai_00007_008.cvc.smt2,solver1,0.18952
QF_AUFLIA/swap/swap_t1_pp_sf_ai_00007_008.cvc.smt2,solver2,0.14702
QF_AUFLIA/swap/swap_t1_pp_sf_ai_00007_008.cvc.smt2,solver3,2400
QF_AUFLIA/swap/swap_t1_pp_sf_ai_00007_008.cvc.smt2,solver4,0.804015
QF_AUFLIA/swap/swap_t1_pp_sf_ai_00007_008.cvc.smt2,solver5,2400
QF_AUFLIA/swap/swap_t1_pp_sf_ai_00007_008.cvc.smt2,solver6,0.0263461
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_34.smt2,solver0,0.0206479
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_34.smt2,solver1,0.0792721
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_34.smt2,solver2,0.0343041
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_34.smt2,solver3,0.0383519
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_34.smt2,solver4,0.731588
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_34.smt2,solver5,0.020482
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_34.smt2,solver6,0.057335
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_nf_ni_00010_009.cvc.smt2,solver0,0.0176599
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_nf_ni_00010_009.cvc.smt2,solver1,0.021415
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_nf_ni_00010_009.cvc.smt2,solver2,0.0228591
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_nf_ni_00010_009.cvc.smt2,solver3,2400
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_nf_ni_00010_009.cvc.smt2,solver4,0.29998
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_nf_ni_00010_009.cvc.smt2,solver5,2400
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_nf_ni_00010_009.cvc.smt2,solver6,0.0167849
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_88.smt2,solver0,0.0120589
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_88.smt2,solver1,0.061153
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_88.smt2,solver2,0.0369339
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_88.smt2,solver3,0.0307301
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_88.smt2,solver4,1.01231
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_88.smt2,solver5,0.0213171
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_88.smt2,solver6,0.0499831
QF_UFIDL/pete2/g6nid.smt2,solver0,0.20656
QF_UFIDL/pete2/g6nid.smt2,solver1,2.40266
QF_UFIDL/pete2/g6nid.smt2,solver2,0.635617
QF_UFIDL/pete2/g6nid.smt2,solver3,2400
QF_UFIDL/pete2/g6nid.smt2,solver4,5.53646
QF_UFIDL/pete2/g6nid.smt2,solver5,0.235334
QF_UFIDL/pete2/g6nid.smt2,solver6,0.103592
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.s3_srvr_14_false-unreach-call.cil.c.smt2,solver0,0.0183139
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.s3_srvr_14_false-unreach-call.cil.c.smt2,solver1,0.130536
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.s3_srvr_14_false-unreach-call.cil.c.smt2,solver2,0.0359329
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.s3_srvr_14_false-unreach-call.cil.c.smt2,solver3,2400
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.s3_srvr_14_false-unreach-call.cil.c.smt2,solver4,0.673232
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.s3_srvr_14_false-unreach-call.cil.c.smt2,solver5,0.064112
