benchmark,solver,score
/p/graves/smtFiles/QF_LRA/sc/sc-36.base.cvc.smt2,solver0,8.3221
/p/graves/smtFiles/QF_LRA/sc/sc-36.base.cvc.smt2,solver1,39.0409
/p/graves/smtFiles/QF_LRA/sc/sc-36.base.cvc.smt2,solver2,39.6262
/p/graves/smtFiles/QF_LRA/sc/sc-36.base.cvc.smt2,solver3,37.7221
/p/graves/smtFiles/QF_LRA/sc/sc-36.base.cvc.smt2,solver4,2400
/p/graves/smtFiles/QF_LRA/sc/sc-36.base.cvc.smt2,solver5,2400
/p/graves/smtFiles/QF_LRA/sc/sc-36.base.cvc.smt2,solver6,21.3688
/p/graves/smtFiles/QF_LRA/sc/sc-36.base.cvc.smt2,solver7,24.9713
/p/graves/smtFiles/QF_LRA/LassoRanker/CooperatingT2/p-46.t2.c_Iteration2_Loop_4-pieceTemplate.smt2,solver0,19.7305
/p/graves/smtFiles/QF_LRA/LassoRanker/CooperatingT2/p-46.t2.c_Iteration2_Loop_4-pieceTemplate.smt2,solver1,66.6003
/p/graves/smtFiles/QF_LRA/LassoRanker/CooperatingT2/p-46.t2.c_Iteration2_Loop_4-pieceTemplate.smt2,solver2,98.3197
/p/graves/smtFiles/QF_LRA/LassoRanker/CooperatingT2/p-46.t2.c_Iteration2_Loop_4-pieceTemplate.smt2,solver3,2400
/p/graves/smtFiles/QF_LRA/LassoRanker/CooperatingT2/p-46.t2.c_Iteration2_Loop_4-pieceTemplate.smt2,solver4,2400
/p/graves/smtFiles/QF_LRA/LassoRanker/CooperatingT2/p-46.t2.c_Iteration2_Loop_4-pieceTemplate.smt2,solver5,2400
/p/graves/smtFiles/QF_LRA/LassoRanker/CooperatingT2/p-46.t2.c_Iteration2_Loop_4-pieceTemplate.smt2,solver6,164.095
/p/graves/smtFiles/QF_LRA/LassoRanker/CooperatingT2/p-46.t2.c_Iteration2_Loop_4-pieceTemplate.smt2,solver7,193.222
/p/graves/smtFiles/QF_LRA/sc/sc-36.induction.cvc.smt2,solver0,0.356674
/p/graves/smtFiles/QF_LRA/sc/sc-36.induction.cvc.smt2,solver1,0.113626
/p/graves/smtFiles/QF_LRA/sc/sc-36.induction.cvc.smt2,solver2,0.702236
/p/graves/smtFiles/QF_LRA/sc/sc-36.induction.cvc.smt2,solver3,0.117966
/p/graves/smtFiles/QF_LRA/sc/sc-36.induction.cvc.smt2,solver4,1.17512
/p/graves/smtFiles/QF_LRA/sc/sc-36.induction.cvc.smt2,solver5,22.5375
/p/graves/smtFiles/QF_LRA/sc/sc-36.induction.cvc.smt2,solver6,0.326657
/p/graves/smtFiles/QF_LRA/sc/sc-36.induction.cvc.smt2,solver7,0.732547
/p/graves/smtFiles/QF_RDL/scheduling/orb03_850.smt2,solver0,0.425323
/p/graves/smtFiles/QF_RDL/scheduling/orb03_850.smt2,solver1,0.04213
/p/graves/smtFiles/QF_RDL/scheduling/orb03_850.smt2,solver2,0.922251
/p/graves/smtFiles/QF_RDL/scheduling/orb03_850.smt2,solver3,1.32918
/p/graves/smtFiles/QF_RDL/scheduling/orb03_850.smt2,solver4,2400
/p/graves/smtFiles/QF_RDL/scheduling/orb03_850.smt2,solver5,2.50109
/p/graves/smtFiles/QF_RDL/scheduling/orb03_850.smt2,solver6,1.54708
/p/graves/smtFiles/QF_RDL/scheduling/orb03_850.smt2,solver7,0.637735
/p/graves/smtFiles/QF_LRA/spider_benchmarks/pd_no_op_accs.base.smt2,solver0,0.015412
/p/graves/smtFiles/QF_LRA/spider_benchmarks/pd_no_op_accs.base.smt2,solver1,0.0101081
/p/graves/smtFiles/QF_LRA/spider_benchmarks/pd_no_op_accs.base.smt2,solver2,0.0451899
/p/graves/smtFiles/QF_LRA/spider_benchmarks/pd_no_op_accs.base.smt2,solver3,0.0253799
/p/graves/smtFiles/QF_LRA/spider_benchmarks/pd_no_op_accs.base.smt2,solver4,0.019489
/p/graves/smtFiles/QF_LRA/spider_benchmarks/pd_no_op_accs.base.smt2,solver5,0.557854
/p/graves/smtFiles/QF_LRA/spider_benchmarks/pd_no_op_accs.base.smt2,solver6,0.0143899
/p/graves/smtFiles/QF_LRA/spider_benchmarks/pd_no_op_accs.base.smt2,solver7,0.02398
/p/graves/smtFiles/QF_RDL/sal/fischer3-mutex-4.smt2,solver0,0.0219011
/p/graves/smtFiles/QF_RDL/sal/fischer3-mutex-4.smt2,solver1,0.0100829
/p/graves/smtFiles/QF_RDL/sal/fischer3-mutex-4.smt2,solver2,0.064046
/p/graves/smtFiles/QF_RDL/sal/fischer3-mutex-4.smt2,solver3,0.0308849
/p/graves/smtFiles/QF_RDL/sal/fischer3-mutex-4.smt2,solver4,2400
/p/graves/smtFiles/QF_RDL/sal/fischer3-mutex-4.smt2,solver5,0.715434
/p/graves/smtFiles/QF_RDL/sal/fischer3-mutex-4.smt2,solver6,0.017351
/p/graves/smtFiles/QF_RDL/sal/fischer3-mutex-4.smt2,solver7,0.0397959
/p/graves/smtFiles/QF_RDL/skdmxa2/skdmxa-3x3-7.base.cvc.smt2,solver0,131.335
/p/graves/smtFiles/QF_RDL/skdmxa2/skdmxa-3x3-7.base.cvc.smt2,solver1,0.194175
/p/graves/smtFiles/QF_RDL/skdmxa2/skdmxa-3x3-7.base.cvc.smt2,solver2,5.53275
/p/graves/smtFiles/QF_RDL/skdmxa2/skdmxa-3x3-7.base.cvc.smt2,solver3,1.22015
/p/graves/smtFiles/QF_RDL/skdmxa2/skdmxa-3x3-7.base.cvc.smt2,solver4,2400
